path,origin,note
research/ciclo_ajuste/checkpoints/V93/BNA_STATUS_V87.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/BSE_RECOVERY_STATUS_V89.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/CITI_Q4_FOUR_LEG_PROMOTION_V87.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/CIUDAD_BCRA_RAW_Q4_BRIDGE_V84.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/CIUDAD_SEPARATED_EXISTENCE_AUDIT_V82.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/CNV_MONTHLY_ROUTE_AUDIT_V82.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/COMAFI_Q4_FOUR_LEG_PROMOTION_V88.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/CURRENT_STATE_V93.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/FOUR_LEG_PASS_PANEL_V93.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/GALICIA_Q4_FOUR_LEG_PROMOTION_V85.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/HANDOVER_PROXIMA_SESION_CICLO_AJUSTE_V93_A_V94.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/HIPOTECARIO_RAW_PRESENTATION_CONFLICT_V88.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/HSBC_CNV_MANUAL_RECOVERY_V88.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/MANIFEST_V93.json,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/NBCH_BCRA_RAW_ACCOUNT_AUDIT_V92.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/NBCH_ENTITY_SPECIFIC_CROSSWALK_V92.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/NBCH_OFFICIAL_SOURCE_AUDIT_V92.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/NBCH_Q4_FOUR_LEG_PROMOTION_V92.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/NBER_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/NBSF_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/PATAGONIA_Q4_FOUR_LEG_PROMOTION_V87.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/qa_v93.py,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/RAW_TO_ANNEXQ_ENTITY_SPECIFIC_RECONCILIATION_V85.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/README_V93.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/RECOVERY_QUEUE_V93.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/SAN_JUAN_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/SANTA_CRUZ_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/SANTANDER_SEPARATED_9M_AUDIT_V87.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/SOURCE_REFERENCES_V93.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/STRICT_Q4_FOUR_LEG_COVERAGE_V93.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/SUPERVIELLE_Q4_FOUR_LEG_PROMOTION_V87.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/USER_FILE_REQUESTS_V93.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/V87_ENTITY_SPECIFIC_CROSSWALK_AUDIT.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/V88_ENTITY_SPECIFIC_CROSSWALK_AUDIT.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/V93_ENTITY_SPECIFIC_CROSSWALK_AUDIT.csv,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V93/VEREDICTO_V93.md,generated checkpoint V93,
research/ciclo_ajuste/checkpoints/V94/ANNEX_Q_FREQUENCY_CORRECTION_V86.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/ANNEX_Q_INTERIM_AVAILABILITY_NUANCE_V88.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/AUDITORIA_V94.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BANCO_INDUSTRIAL_BCRA_RAW_ACCOUNT_AUDIT_V91.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BANCO_INDUSTRIAL_ENTITY_SPECIFIC_CROSSWALK_V91.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BANCO_INDUSTRIAL_Q4_FOUR_LEG_PROMOTION_V91.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BANCO_LA_PAMPA_BCRA_RAW_ACCOUNT_AUDIT_V93.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BANCO_LA_PAMPA_ENTITY_SPECIFIC_CROSSWALK_V93.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BANCO_LA_PAMPA_OFFICIAL_SOURCE_AUDIT_V93.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BANCO_LA_PAMPA_Q4_FOUR_LEG_PROMOTION_V93.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BANCOR_ENTITY_SPECIFIC_CROSSWALK_V88.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BANCOR_Q4_FOUR_LEG_PROMOTION_V88.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BBVA_BCRA_RAW_ACCOUNT_AUDIT_V86.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BBVA_ENTITY_SPECIFIC_ACCOUNT_CROSSWALK_V86.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BBVA_Q4_FOUR_LEG_PROMOTION_V86.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BCRA_63_BANK_RAW_SWEEP_V85.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BCRA_INFBANC_ANEXO_AUDIT_V81.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BCRA_PASS_AGGREGATE_RECONCILIATION_V81.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BCRA_PUBLIC_BANK_PASS_AGGREGATE_CONTROL_V81.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BCRA_PUBLIC_BANK_PASS_COMPARISON_V81.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BCRA_RAW_ACCOUNT_RECONCILIATION_V84.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BCRA_SIX_DIGIT_MAPPING_LIMIT_V85.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BICE_AGN_MANUAL_RECOVERY_OUTCOME_V90.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BICE_BCRA_RAW_ACCOUNT_AUDIT_V90.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BICE_ENTITY_SPECIFIC_CROSSWALK_V90.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BICE_Q4_FOUR_LEG_PROMOTION_V90.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BMA_CNV_RECOVERY_STATUS_V91.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BNA_521007_HISTORY_V85.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BNA_521007_PRESENTATION_AUDIT_V85.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BNA_SANTANDER_RECOVERY_ROUTE_CORRECTION_V86.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BNA_STATUS_V87.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BPN_BCRA_RAW_ACCOUNT_AUDIT_V94.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BPN_ENTITY_SPECIFIC_CROSSWALK_V94.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BPN_OFFICIAL_SOURCE_AUDIT_V94.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BPN_Q4_FOUR_LEG_PROMOTION_V94.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BSE_BCRA_RAW_ACCOUNT_AUDIT_V94.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BSE_RECOVERY_STATUS_V89.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/BSE_RECOVERY_STATUS_V94.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/CITI_Q4_FOUR_LEG_PROMOTION_V87.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/CIUDAD_BCRA_RAW_Q4_BRIDGE_V84.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/CIUDAD_SEPARATED_EXISTENCE_AUDIT_V82.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/CNV_MONTHLY_ROUTE_AUDIT_V82.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/COMAFI_Q4_FOUR_LEG_PROMOTION_V88.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/CURRENT_STATE_V94.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/FOUR_LEG_PASS_PANEL_V94.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/GALICIA_Q4_FOUR_LEG_PROMOTION_V85.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/HANDOVER_PROXIMA_SESION_CICLO_AJUSTE_V94_A_V95.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/HIPOTECARIO_RAW_PRESENTATION_CONFLICT_V88.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/HSBC_CNV_MANUAL_RECOVERY_V88.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/MANIFEST_V94.json,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/NBCH_BCRA_RAW_ACCOUNT_AUDIT_V92.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/NBCH_ENTITY_SPECIFIC_CROSSWALK_V92.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/NBCH_OFFICIAL_SOURCE_AUDIT_V92.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/NBCH_Q4_FOUR_LEG_PROMOTION_V92.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/NBER_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/NBSF_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/PATAGONIA_Q4_FOUR_LEG_PROMOTION_V87.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/qa_v94.py,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/RAW_TO_ANNEXQ_ENTITY_SPECIFIC_RECONCILIATION_V85.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/README_V94.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/RECOVERY_QUEUE_V94.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/SAN_JUAN_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/SANTA_CRUZ_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/SANTANDER_SEPARATED_9M_AUDIT_V87.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/SOURCE_REFERENCES_V94.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/STRICT_Q4_FOUR_LEG_COVERAGE_V94.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/SUPERVIELLE_Q4_FOUR_LEG_PROMOTION_V87.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/USER_FILE_REQUESTS_V94.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/V87_ENTITY_SPECIFIC_CROSSWALK_AUDIT.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/V88_ENTITY_SPECIFIC_CROSSWALK_AUDIT.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/V94_ENTITY_SPECIFIC_CROSSWALK_AUDIT.csv,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V94/VEREDICTO_V94.md,generated checkpoint V94,
research/ciclo_ajuste/checkpoints/V95/ANNEX_Q_FREQUENCY_CORRECTION_V86.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/ANNEX_Q_INTERIM_AVAILABILITY_NUANCE_V88.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/AUDITORIA_V95.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_CORRIENTES_BCRA_RAW_ACCOUNT_AUDIT_V95.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_CORRIENTES_RECOVERY_STATUS_V95.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_FORMOSA_BCRA_RAW_ACCOUNT_AUDIT_V95.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_FORMOSA_ENTITY_SPECIFIC_CROSSWALK_V95.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_FORMOSA_OFFICIAL_SOURCE_AUDIT_V95.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_FORMOSA_Q4_FOUR_LEG_PROMOTION_V95.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_INDUSTRIAL_BCRA_RAW_ACCOUNT_AUDIT_V91.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_INDUSTRIAL_ENTITY_SPECIFIC_CROSSWALK_V91.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_INDUSTRIAL_Q4_FOUR_LEG_PROMOTION_V91.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_LA_PAMPA_BCRA_RAW_ACCOUNT_AUDIT_V93.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_LA_PAMPA_ENTITY_SPECIFIC_CROSSWALK_V93.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_LA_PAMPA_OFFICIAL_SOURCE_AUDIT_V93.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCO_LA_PAMPA_Q4_FOUR_LEG_PROMOTION_V93.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCOR_ENTITY_SPECIFIC_CROSSWALK_V88.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BANCOR_Q4_FOUR_LEG_PROMOTION_V88.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BBVA_BCRA_RAW_ACCOUNT_AUDIT_V86.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BBVA_ENTITY_SPECIFIC_ACCOUNT_CROSSWALK_V86.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BBVA_Q4_FOUR_LEG_PROMOTION_V86.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BCRA_63_BANK_RAW_SWEEP_V85.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BCRA_INFBANC_ANEXO_AUDIT_V81.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BCRA_PASS_AGGREGATE_RECONCILIATION_V81.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BCRA_PUBLIC_BANK_PASS_AGGREGATE_CONTROL_V81.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BCRA_PUBLIC_BANK_PASS_COMPARISON_V81.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BCRA_RAW_ACCOUNT_RECONCILIATION_V84.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BCRA_SIX_DIGIT_MAPPING_LIMIT_V85.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BICE_AGN_MANUAL_RECOVERY_OUTCOME_V90.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BICE_BCRA_RAW_ACCOUNT_AUDIT_V90.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BICE_ENTITY_SPECIFIC_CROSSWALK_V90.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BICE_Q4_FOUR_LEG_PROMOTION_V90.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BMA_CNV_RECOVERY_STATUS_V91.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BNA_521007_HISTORY_V85.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BNA_521007_PRESENTATION_AUDIT_V85.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BNA_SANTANDER_RECOVERY_ROUTE_CORRECTION_V86.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BNA_STATUS_V87.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BPN_BCRA_RAW_ACCOUNT_AUDIT_V94.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BPN_ENTITY_SPECIFIC_CROSSWALK_V94.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BPN_OFFICIAL_SOURCE_AUDIT_V94.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BPN_Q4_FOUR_LEG_PROMOTION_V94.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BSE_BCRA_RAW_ACCOUNT_AUDIT_V94.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BSE_RECOVERY_STATUS_V89.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/BSE_RECOVERY_STATUS_V94.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/CITI_Q4_FOUR_LEG_PROMOTION_V87.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/CIUDAD_BCRA_RAW_Q4_BRIDGE_V84.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/CIUDAD_SEPARATED_EXISTENCE_AUDIT_V82.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/CNV_MONTHLY_ROUTE_AUDIT_V82.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/COMAFI_Q4_FOUR_LEG_PROMOTION_V88.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/CURRENT_STATE_V95.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/FOUR_LEG_PASS_PANEL_V95.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/GALICIA_Q4_FOUR_LEG_PROMOTION_V85.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/HANDOVER_PROXIMA_SESION_CICLO_AJUSTE_V95_A_V96.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/HIPOTECARIO_RAW_PRESENTATION_CONFLICT_V88.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/HSBC_CNV_MANUAL_RECOVERY_V88.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/MANIFEST_V95.json,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/NBCH_BCRA_RAW_ACCOUNT_AUDIT_V92.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/NBCH_ENTITY_SPECIFIC_CROSSWALK_V92.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/NBCH_OFFICIAL_SOURCE_AUDIT_V92.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/NBCH_Q4_FOUR_LEG_PROMOTION_V92.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/NBER_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/NBSF_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/PATAGONIA_Q4_FOUR_LEG_PROMOTION_V87.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/qa_v95.py,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/RAW_TO_ANNEXQ_ENTITY_SPECIFIC_RECONCILIATION_V85.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/README_V95.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/RECOVERY_QUEUE_V95.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/SAN_JUAN_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/SANTA_CRUZ_Q4_FOUR_LEG_PROMOTION_V89.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/SANTANDER_SEPARATED_9M_AUDIT_V87.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/SOURCE_REFERENCES_V95.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/STRICT_Q4_FOUR_LEG_COVERAGE_V95.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/SUPERVIELLE_Q4_FOUR_LEG_PROMOTION_V87.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/USER_FILE_REQUESTS_V95.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/V87_ENTITY_SPECIFIC_CROSSWALK_AUDIT.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/V88_ENTITY_SPECIFIC_CROSSWALK_AUDIT.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/V95_ENTITY_SPECIFIC_CROSSWALK_AUDIT.csv,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V95/VEREDICTO_V95.md,generated checkpoint V95,Banco de Formosa promotion / Corrientes hold
research/ciclo_ajuste/checkpoints/V96/ANNEX_Q_FREQUENCY_CORRECTION_V86.md,generated checkpoint V96,BST promotion / CMF and Chubut holds
research/ciclo_ajuste/checkpoints/V96/ANNEX_Q_INTERIM_AVAILABILITY_NUANCE_V88.md,generated checkpoint V96,BST promotion / CMF and Chubut holds
research/ciclo_ajuste/checkpoints/V96/AUDITORIA_V96.md,generated checkpoint V96,BST promotion / CMF and Chubut holds
research/ciclo_ajuste/checkpoints/V96/BANCO_CMF_BCRA_RAW_ACCOUNT_AUDIT_V96.csv,generated checkpoint V96,BST promotion / CMF and Chubut holds
