persona_id,persona,nivel_cargo,cargo,jurisdiccion,partido_o_alianza,estado_ddjj_cargo_actual,fuente_ddjj_actual_url,oa_historial_estado,oa_historial_nombres,oa_anios,estado_busqueda_patrimonial,estado_investigacion,fecha_estado_investigacion,motivo_estado_investigacion,iteracion_sugerida,siguiente_accion
dip-lopez-pasquali-cecilia,Cecilia López Pasquali,Diputados nacionales,Diputado/a nacional,Santiago Del Estero,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-lousteau-martin,Martín Lousteau,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,PROVINCIAS UNIDAS,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,LOUSTEAU MARTIN,2017|2018|2019|2020|2021|2022|2023|2024,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-luque-juan-pablo,Juan Pablo Luque,Diputados nacionales,Diputado/a nacional,Chubut,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,LUQUE JUAN PABLO,2020|2021|2022|2023|2024,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-macyszyn-lorena,Lorena Macyszyn,Diputados nacionales,Diputado/a nacional,Buenos Aires,LA LIBERTAD AVANZA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-mango-marcelo,Marcelo Mango,Diputados nacionales,Diputado/a nacional,Rio Negro,UNIÓN POR LA PATRIA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-manrique-mario,Mario Manrique,Diputados nacionales,Diputado/a nacional,Buenos Aires,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MANRIQUE MARIO ROBERTO,2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,3,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-marclay-marianela,Marianela Marclay,Diputados nacionales,Diputado/a nacional,Entre Rios,UNIÓN POR LA PATRIA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-marin-varinia-lis,Varinia Lis Marín,Diputados nacionales,Diputado/a nacional,La Pampa,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MARIN VARINIA LIS,2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,4,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-marino-juan,Juan Marino,Diputados nacionales,Diputado/a nacional,Buenos Aires,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,coincidencia_multiple_revisar_homonimia,MARINO JUAN | MARINO JUAN ANTONIO | MARINO JUAN CARLOS,2017|2018|2019|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,13,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-martinez-german-pedro,Germán Pedro Martínez,Diputados nacionales,Diputado/a nacional,Santa Fe,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MARTINEZ GERMAN PEDRO,2018|2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,2,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-martinez-alvaro,Álvaro Martínez,Diputados nacionales,Diputado/a nacional,Mendoza,LA LIBERTAD AVANZA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MARTINEZ ALVARO FERNANDO,2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,1,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-massot-nicolas,Nicolás Massot,Diputados nacionales,Diputado/a nacional,Buenos Aires,ENCUENTRO FEDERAL,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MASSOT NICOLAS MARIA,2017|2018|2019|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,3,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-matzkin-martin,Martín Matzkin,Diputados nacionales,Diputado/a nacional,La Pampa,LA LIBERTAD AVANZA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MATZKIN MARTIN,2017|2018|2019|2020|2021|2022|2023|2024,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-maureira-karina,Karina Maureira,Diputados nacionales,Diputado/a nacional,Neuquen,LA NEUQUINIDAD,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MAUREIRA KARINA ALEJANDRA,2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,2,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-mayoraz-nicolas,Nicolás Mayoraz,Diputados nacionales,Diputado/a nacional,Santa Fe,LA LIBERTAD AVANZA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MAYORAZ NICOLAS FERNANDO,2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,3,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-medina-gladys,Gladys Medina,Diputados nacionales,Diputado/a nacional,Tucuman,INDEPENDENCIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MEDINA GLADYS DEL VALLE,2017|2018|2019|2020|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,2,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-menem-martin,Martín Menem,Diputados nacionales,Diputado/a nacional,La Rioja,LA LIBERTAD AVANZA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MENEM MARTIN ALEXIS,2022|2023|2024,serie_curada,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,0,Actualizar y profundizar la serie existente.
dip-metral-asensio-julieta,Julieta Metral Asensio,Diputados nacionales,Diputado/a nacional,Mendoza,LA LIBERTAD AVANZA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-michel-guillermo,Guillermo Michel,Diputados nacionales,Diputado/a nacional,Entre Rios,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MICHEL GUILLERMO,2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,2,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-mino-fernanda,Fernanda Miño,Diputados nacionales,Diputado/a nacional,Buenos Aires,UNIÓN POR LA PATRIA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-molina-juan-carlos,Juan Carlos Molina,Diputados nacionales,Diputado/a nacional,Santa Cruz,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MOLINA JUAN CARLOS,2022,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-molinuevo-soledad,Soledad Molinuevo,Diputados nacionales,Diputado/a nacional,Tucuman,LA LIBERTAD AVANZA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-molle-matias,Matías Molle,Diputados nacionales,Diputado/a nacional,Buenos Aires,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MOLLE MATIAS,2022,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,3,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-mondaca-soledad,Soledad Mondaca,Diputados nacionales,Diputado/a nacional,Neuquen,LA LIBERTAD AVANZA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-monguillot-fernando,Fernando Monguillot,Diputados nacionales,Diputado/a nacional,Catamarca,ELIJO CATAMARCA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
dip-montenegro-juan-pablo,Juan Pablo Montenegro,Diputados nacionales,Diputado/a nacional,Santa Fe,LA LIBERTAD AVANZA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MONTENEGRO JUAN PABLO,2022|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,2,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-montenegro-guillermo,Guillermo Montenegro,Diputados nacionales,Diputado/a nacional,Buenos Aires,LA LIBERTAD AVANZA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,coincidencia_multiple_revisar_homonimia,MONTENEGRO GUILLERMO AGUEDO | MONTENEGRO GUILLERMO MAXIMILIANO | MONTENEGRO GUILLERMO TRISTAN,2017|2018|2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,14,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-monzon-roxana,Roxana Monzón,Diputados nacionales,Diputado/a nacional,Buenos Aires,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,coincidencia_multiple_revisar_homonimia,MONZON ROXANA ELIZABETH | MONZON ROXANA VALERIA,2017|2018|2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,13,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-morchio-francisco,Francisco Morchio,Diputados nacionales,Diputado/a nacional,Entre Rios,LA LIBERTAD AVANZA,sin_presentacion_localizada_en_listados_2025_2026,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MORCHIO FRANCISCO ALEJANDRO,2022|2023|2024,revision_manual_identidad,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",3,Resolver variaciones de nombre o identificador antes de usar importes.
dip-moreau-cecilia,Cecilia Moreau,Diputados nacionales,Diputado/a nacional,Buenos Aires,UNIÓN POR LA PATRIA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,MOREAU CECILIA,2017|2018|2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,1,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-moreno-ovalle-julio,Julio Moreno Ovalle,Diputados nacionales,Diputado/a nacional,Salta,LA LIBERTAD AVANZA,presentacion_2025_2026_localizada,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",5,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
