persona_id,persona,nivel_cargo,cargo_actual,jurisdiccion,oa_nombre,nombre_normalizado_exacto,oa_personas_por_cuit,oa_person_key,oa_anios_seleccionados,evidencia_misma_institucion_anios,presentacion_cargo_actual_localizada,ultimo_anio_oa,ultimo_organismo_oa,ultimo_cargo_oa,estado_revision_identidad,siguiente_accion
prov-mis-leg-guerrero-nelli-beatriz,Nelli Beatriz Guerrero,Legislaturas provinciales,Representante provincial,Misiones,GUERRERO NELLI BEATRIZ,no,1,2d531ca037c3b107,2024,,no,2024,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL ANS,JEFA DE ANSES,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-mis-leg-koch-santiago-nicolas,Santiago Nicolas Koch,Legislaturas provinciales,Representante provincial,Misiones,KOCH SANTIAGO NICOLAS,no,1,da2e43f293aa8217,2019,,no,2019,UNIVERSIDAD NACIONAL DEL ALTO URUGUAY - UNAU,SECRETARIO JURIDICO,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-mis-leg-mendez-ason-maria-del-carmen,Maria del Carmen Mendez Ason,Legislaturas provinciales,Representante provincial,Misiones,MENDEZ ASON MARIA DEL CARMEN,no,1,2301f4dd6f706f50,2020,,no,2020,,DIPUTADA NACIONAL SUPLENTE,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-mis-leg-rodriguez-juan-manuel,Juan Manuel Rodriguez,Legislaturas provinciales,Representante provincial,Misiones,RODRIGUEZ JUAN MANUEL,no,3,,2017|2018|2019|2020|2021|2022|2023|2024,,no,2024,,,historial_oa_posible_cargo_nacional_previo,No atribuir al cargo provincial actual: localizar primero el régimen y la DDJJ provincial.
prov-mis-leg-stekler-barbara-samantha,Barbara Samantha Stekler,Legislaturas provinciales,Representante provincial,Misiones,STEKLER BARBARA SAMANTHA,no,1,3066a3b19e3b2107,2024,,no,2024,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBI,DIRECTORA,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-alvarez-claudio,Claudio Álvarez,Diputados nacionales,Diputado/a nacional,San Luis,ALVAREZ CLAUDIO ARIEL,no,1,93406d770418f0f6,2023,2023,sí,2023,UNION TRABAJADORES GASTRONOMICO R A SECC SAN LUI,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-farias-pablo,Pablo Farías,Diputados nacionales,Diputado/a nacional,Santa Fe,FARIAS PABLO GUSTAVO,no,1,716bae744f13a4c6,2024,2024,sí,2024,,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-gonzalez-alvaro,Álvaro González,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,GONZALEZ ALVARO GUSTAVO,no,1,a8a2c6ae6d411a72,2017|2018|2019|2020|2021|2022|2023|2024,2017|2018|2019|2020|2021|2022|2023|2024,sí,2024,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-marino-juan,Juan Marino,Diputados nacionales,Diputado/a nacional,Buenos Aires,MARINO JUAN,no,1,96e4d1ad398bfe84,2018|2022|2023|2024,2022|2023|2024,sí,2024,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-monzon-roxana,Roxana Monzón,Diputados nacionales,Diputado/a nacional,Buenos Aires,MONZON ROXANA ELIZABETH,no,1,c7cd76b452d949d8,2022|2023|2024,2022|2023|2024,sí,2024,MUNICIPALIDAD DE MERLO,diputada nacional de la provincia de buenos aires,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
sen-recalde-mariano,Mariano Recalde,Senado nacional,Senador/a nacional,Ciudad Autónoma de Buenos Aires,RECALDE MARIANO,no,1,0aa8ab40a874d3e5,2018|2019|2020|2021|2022|2023|2024,2018|2019|2020|2021|2022|2023|2024,no,2024,HONORABLE SENADO DE LA NACION,SI,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-garcia-carlos,Carlos García,Diputados nacionales,Diputado/a nacional,Chaco,GARCIA CARLOS DANIEL,no,1,24fc20286595f8a4,2022|2024,2022|2024,no,2024,,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-gomez-jose,José Gomez,Diputados nacionales,Diputado/a nacional,Santiago Del Estero,GOMEZ JOSE EDGARDO,no,1,1ced57f0d0101114,2020|2022|2023|2024,2020|2022|2023|2024,no,2024,,Diputado Nacional,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-gutierrez-carlos,Carlos Gutiérrez,Diputados nacionales,Diputado/a nacional,Cordoba,GUTIERREZ CARLOS MARIO,no,1,21184a5df7ac16f7,2018|2019|2020|2021|2022|2023|2024,2018|2019|2020|2021|2022|2023|2024,no,2024,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-montenegro-guillermo,Guillermo Montenegro,Diputados nacionales,Diputado/a nacional,Buenos Aires,MONTENEGRO GUILLERMO MAXIMILIANO,no,1,101398818f48c660,2022|2023,2023,no,2023,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,Diputado Nacional,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-nunez-jose,José Nuñez,Diputados nacionales,Diputado/a nacional,Santa Fe,NUÑEZ JOSE CARLOS,no,1,8d9566d3eade51fa,2017|2018|2019|2020|2021|2022|2023|2024,2017|2018|2019|2020|2021|2022|2023|2024,no,2024,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-caba-leg-alonso-laura,Laura Alonso,Legislaturas provinciales,Legislador/a de la Ciudad,Ciudad Autónoma de Buenos Aires,ALONSO LAURA,no,1,8c82568d76d60881,2017|2018|2019,,no,2019,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Secr.de Etica Pública -Trans.y L.contra Corrupción,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
dip-garcia-alvaro,Álvaro García,Diputados nacionales,Diputado/a nacional,Buenos Aires,GARCIA ALVARO,no,1,2cb302b8e2a70a23,2018|2019|2020|2021|2022,,sí,2022,FONDO COMPENSADOR PARAJUBILADOS Y PENSIONADOS TELE,Síndico fondo compensador jubil y pens telefónicos,identidad_confirmada_cruce_oficial,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
