id,tema,institucion,titulo,url_original,archivo_local,fecha_descarga,fecha_publicacion,codigo_serie,periodo_utilizado,tipo,sha256,nota
e0_argentina_resultado_recompra_2008_09_04,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción,Resultado de licitación de recompra · 4 de septiembre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_de_prensa_resultado_04-09-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v113/binaries/argentina_resultado_recompra_2008-09-04.pdf,2026-08-29,2008,,2008-09-04/2008-09-09,PDF oficial · binario preservado,246730cdc5067200f1c2c26d330bb09d94f118c3beb027877960d09b326e9311,"V113 E0 fiscal: 37,186 bytes; 3 páginas. Páginas PDF 1 y 2 renderizadas e inspeccionadas visualmente; totales recompuestos exactamente."
e0_argentina_resultado_recompra_2008_09_11,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción,Resultado de licitación de recompra · 11 de septiembre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_resultado11-09-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v113/binaries/argentina_resultado_recompra_2008-09-11.pdf,2026-08-29,2008,,2008-09-11/2008-09-16,PDF oficial · binario preservado,6be127c619dda958900754d4ebbbaa37f7cd7d07638ea741bec4293100c74714,"V113 E0 fiscal: 19,451 bytes; 3 páginas. Páginas PDF 1 y 2 renderizadas e inspeccionadas visualmente; totales recompuestos exactamente."
e0_argentina_rc_212_24_2008_recompra,ciclo_ajuste_e0_fiscal,Secretarías de Hacienda y de Finanzas,Resolución Conjunta 212/2008 y 24/2008 · procedimiento de recompra,https://www.argentina.gob.ar/normativa/nacional/norma-143759/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v113/binaries/argentina_rc_212_24_2008_procedimiento_recompra.html,2026-08-29,2008,,2008,HTML oficial · texto original preservado,80958e60377bdde854883c2fffd56f9ef2f81714728f389fe05aa09eeb450982,"V130 E0 fiscal: procedimiento normativo verificado. Las ofertas identifican entidad, especie, VNO y precio; ONCP confecciona preadjudicación por participante; Caja informa transferencias T+3 y Finanzas paga en la cuenta BCRA de la entidad. Los inversores pueden operar por intermediarios, por lo que participante no equivale a titular final."
e0_argentina_rc_113_34_2009_boden12_strip,ciclo_ajuste_e0_fiscal,Secretarías de Hacienda y de Finanzas,Resolución Conjunta 113/2009 y 34/2009 · strip BODEN 2012,https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-113-2009-154175/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v113/binaries/argentina_rc_113_34_2009_boden12_cupon.html,2026-08-29,2009,,2009-06-04,HTML oficial · texto original preservado,c553fc8df4d9b937de78c7b8e37dc11888a40539b03bef257ce5b3b907d4d2b7,"V113 E0 fiscal: 41,448 bytes; N/A páginas. Texto original preservado; considerandos y artículos 1 y 3 verificados."
e0_argentina_dnu_1801_2009_boden12,ciclo_ajuste_e0_fiscal,Poder Ejecutivo Nacional,DNU 1801/2009 · ampliación presupuestaria y colocaciones BODEN 2012,https://www.argentina.gob.ar/normativa/nacional/decreto-1801-2009-160582/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v113/binaries/argentina_dnu_1801_2009_presupuesto.html,2026-08-29,2009,,2009,HTML oficial · texto original preservado,3e0fc82c180b11f3f61ed732ebad342448620feffacef7f931c89dc318efbece,"V113 E0 fiscal: 54,527 bytes; N/A páginas. Texto original preservado; considerando específico BODEN 2012 verificado."
e0_argentina_recompras_decreto_1735_04_report,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Finanzas Públicas,Informe sobre recompras de deuda bajo el Decreto 1735/04,https://www.argentina.gob.ar/sites/default/files/recompras_de_deuda.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_recompras_deuda_decreto_1735_04.pdf,2026-08-29,,,2004-2010,PDF oficial · binario preservado,24d9ec3d3ab2051c1e6e31870b659c8266722bc5f1010f48efe671337385a063,"V129 E0 fiscal: el informe afirma recompras efectuadas, rescate mediante compras directas y licitaciones, y los tres ISIN/montos adquiridos del tramo referencia 2006. Cruzado con seis adjudicaciones GDP de las cuatro licitaciones oficiales, cierra ocurrencia, clase modal y porción licitada; no individualiza compras directas, pago ni cancelación."
e0_argentina_recompra_primera_etapa_2008_08_11,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción,Programa de recompra de vencimientos 2008-2009 · primera etapa,https://www.argentina.gob.ar/sites/default/files/comunicado_primera_etapa_11-08-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_recompra_primera_etapa_2008-08-11.pdf,2026-08-29,2008,,2008-08-11,PDF oficial · binario preservado,ddb140ca2d1171e17611b2c9b766574ecc362e68bfb3739a36d16cfb751a2ee6,"V114 E0 fiscal: 20,982 bytes; 2 páginas. Página 1 renderizada e inspeccionada visualmente."
e0_argentina_recompra_segunda_etapa_2008_08_21,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción,Programa de recompra 2008-2009 · anuncio de segunda etapa,https://www.argentina.gob.ar/sites/default/files/comunicado_segunda_etapa_21-08-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_recompra_segunda_etapa_2008-08-21.pdf,2026-08-29,2008,,2008-08-21,PDF oficial · binario preservado,3e6ed07d4ed3e67d9ce0b2a0ddcb145d6ba28ec76ecaf1c3d8943aedeb9183ba,"V114 E0 fiscal: 21,055 bytes; 2 páginas. Página 1 renderizada e inspeccionada visualmente."
e0_argentina_recompra_segunda_semana_2008_08_22,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción,Segunda semana del programa de recompra 2008-2009,https://www.argentina.gob.ar/sites/default/files/comunicado_2da_semana_de_recompra_de_deuda_22-08-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_recompra_segunda_semana_2008-08-22.pdf,2026-08-29,2008,,2008-08-11/2008-08-22,PDF oficial · binario preservado,00f3dee49655770ce78b2494f5a7e32b657f91a071cf45e2693a8ccab4313b15,"V114 E0 fiscal: 68,227 bytes; 2 páginas. Página 1 renderizada e inspeccionada visualmente."
e0_argentina_resultado_recompra_2008_10_02,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción,Resultado de licitación de recompra · 2 de octubre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_resultado_licitacion_02-10-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_resultado_recompra_2008-10-02.pdf,2026-08-29,2008,,2008-10-02/2008-10-07,PDF oficial · binario preservado,4d0b0855bd01424576c018e2ef94bb6832eb9bc0427248abb405ae9119af3878,"V114 E0 fiscal: 17,427 bytes; 2 páginas. Las dos páginas fueron renderizadas e inspeccionadas visualmente; totales recompuestos exactamente."
e0_bna_memoria_balance_2008,ciclo_ajuste_e0_fiscal,Banco de la Nación Argentina,Memoria y Balance General 2008,https://www.bna.com.ar/Downloads/Memoria_Balance_BNA_2008.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/bna_memoria_balance_2008.pdf,2026-08-29,2009,,2008,PDF oficial · binario preservado,89963cae9e7857af8ab0c3006f400b658b20c721a8746a302037dc6c093c1e84,"V114 E0 fiscal: 17,757,994 bytes; 182 páginas. Búsqueda textual integral; página PDF 14 renderizada e inspeccionada visualmente."
e0_cgn_cuenta_inversion_2008_comentarios,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2008 · comentarios de ejecución presupuestaria,http://www.economia.gob.ar/hacienda/cgn/cuenta/2008/tomoi/06comentarios.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/cgn_cuenta_inversion_2008_comentarios_ejecucion.html,2026-08-29,2009,,2008,HTML oficial · texto original preservado,ada295823fac4ecd0e8b3be5cdf28ff5b9d02012a78ea296186750c8e82f4963,"V114 E0 fiscal: 315,852 bytes; N/A páginas. Pasaje de adquisición de títulos y valores de corto plazo preservado y verificado."
e0_cgn_cuenta_inversion_2009_anexo_j_html,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2009 · Anexo J · recompra anticipada BODEN 2012,http://www.economia.gob.ar/hacienda/cgn/cuenta/2009/sdp/anexoj.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/cgn_cuenta_inversion_2009_anexo_j.html,2026-08-29,2010,,2009,HTML oficial · texto original preservado,7dbc940514ce9765c975596991c5c8a1a28f4bf927a2e66fe653c5f4266060cb,"V114 E0 fiscal: 94,325 bytes; N/A páginas. Sección de recompra anticipada preservada y verificada."
e0_argentina_mecon_memoria_2009,ciclo_ajuste_e0_fiscal,Jefatura de Gabinete de Ministros · Ministerio de Economía y Finanzas Públicas,Memoria detallada del estado de la Nación 2009,https://www.argentina.gob.ar/sites/default/files/memoria_2009.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_mecon_memoria_2009.pdf,2026-08-29,2010,,2009,PDF oficial · binario preservado,2ef3ab89af293b3b0f7befb30f761e4bcc9f5079eed5319851b47f22c6a82c9a,"V114 E0 fiscal: 10,131,930 bytes; 520 páginas. Páginas PDF 135 y 136 renderizadas e inspeccionadas visualmente."
e0_agn_res_084_2015_act_158_2010_deuda,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,Evolución y distribución de la deuda pública 2009-2012 · Resolución 84/2015 · Actuación 158/2010,https://www.agn.gob.ar/sites/default/files/informes/informe_084_2015.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/agn_informe_084_2015_deuda_2009_2012.pdf,2026-08-29,2015,,2009-2012,PDF oficial · binario preservado,624f8ec52cdc1e21d9424faec34554fc83b92e3e141a53630bad3b8589a29725,"V114 E0 fiscal: 774,716 bytes; 48 páginas. Páginas PDF 25 y 26 renderizadas e inspeccionadas visualmente."
e0_agn_transparencia_boden_2018,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,"Acceso a la información · solicitud sobre BODEN 2006, 2012 y 2013",https://www.agn.gob.ar/transparencia/informacion,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/agn_transparencia_informacion_publica_2018.html,2026-08-29,2018,,2018-08-14/2018-09-11,HTML oficial · respuesta institucional preservada,231ba7b53dc058ea67965a7453854ba813d20929878da1a940243d512897b031,"V114 E0 fiscal: 468,667 bytes; N/A páginas. Entrada del 14/08/2018 y respuesta del 11/09/2018 preservadas y verificadas."
sec_consejo_iec_298_strip_boden2012,ciclo_ajuste_e0_fiscal_secondary,Consejo Profesional de Ciencias Económicas de la Ciudad Autónoma de Buenos Aires,Informe Económico de Coyuntura 298 · repercusiones del rescate anticipado BODEN 2012,https://archivo.consejo.org.ar/publicaciones/iec/iec298/julio_09.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/consejo_iec_298_julio_2009.pdf,2026-08-29,2009,,2009-06,PDF institucional contemporáneo · fuente secundaria preservada,1f4fb2ed99b69030231f983c12f6ac0716e31eb53057d47dbfb1811e57dc84c3,"V114 E0 fiscal: 528,229 bytes; 22 páginas. Página PDF 5 renderizada e inspeccionada visualmente."
e0_argentina_finanzas_archive_recompras_voluntarias,ciclo_ajuste_e0_fiscal,Ministerio de Economía,Archivo de Finanzas · Recompras voluntarias,https://www.argentina.gob.ar/economia/finanzas/archivo,/research/ciclo_ajuste/inputs/historical_retrieval/v115/binaries/argentina_finanzas_archivo_recompras_voluntarias.html,2026-08-29,,,2008-08-11/2008-10-02,HTML oficial · índice histórico preservado,d752ba902cf4ff12bc4d0ca6e448187f18de07d3aecfb53577bdd9124e2d948a,"V115 E0 fiscal: 39,095 bytes; N/A páginas. HTML preservado; enlaces y orden de los cuatro llamados/resultados verificados."
e0_argentina_llamado_recompra_2008_08_27,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción · Secretaría de Finanzas,Primer llamado a licitación pública de recompra · 27 de agosto de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_llamado_licitacion_27-08-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v115/binaries/comunicado_llamado_licitacion_27-08-08.pdf,2026-08-29,2008,,2008-08-27/2008-09-02,PDF oficial · binario preservado,56068a879422c0b97b4c6da94b95116ba4813b08a0472dbc4b87b535341c6222,"V115 E0 fiscal: 23,336 bytes; 2 páginas. Las dos páginas fueron renderizadas e inspeccionadas visualmente."
e0_argentina_llamado_recompra_2008_09_03,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción · Secretaría de Finanzas,Segundo llamado a licitación pública de recompra · 3 de septiembre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_llamado_licitacion_03-09-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v115/binaries/comunicado_llamado_licitacion_03-09-08.pdf,2026-08-29,2008,,2008-09-03/2008-09-09,PDF oficial · binario preservado,4cf1db52c366805043b387b05a964aacdac64fcf644e0354cfd041a3d1de5d12,"V115 E0 fiscal: 23,455 bytes; 2 páginas. Las dos páginas fueron renderizadas e inspeccionadas visualmente."
e0_argentina_llamado_recompra_2008_09_10,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción · Secretaría de Finanzas,Tercer llamado a licitación pública de recompra · 10 de septiembre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_llamado_licitacion_10-09-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v115/binaries/comunicado_llamado_licitacion_10-09-08.pdf,2026-08-29,2008,,2008-09-10/2008-09-16,PDF oficial · binario preservado,181fcf33052470768185518e94c4736167cd96aa652f9d8dcfb32621de809dec,"V115 E0 fiscal: 23,465 bytes; 2 páginas. Las dos páginas fueron renderizadas e inspeccionadas visualmente."
e0_argentina_llamado_recompra_2008_10_01,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción · Secretaría de Finanzas,Cuarto llamado a licitación pública de recompra · 1 de octubre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_llamado_licitacion_01-10-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v115/binaries/comunicado_llamado_licitacion_01-10-08.pdf,2026-08-29,2008,,2008-10-01/2008-10-07,PDF oficial · binario preservado,3f6cda65bb1449b9594e28b94fbdb81bb615a7320cc83e988f6f681afd6454ee,"V115 E0 fiscal: 23,118 bytes; 2 páginas. Las dos páginas fueron renderizadas e inspeccionadas visualmente."
e0_mecon_strip_boden2012_call_2009_06_10,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Finanzas Públicas · Secretaría de Finanzas,Llamado a licitación pública de recompra del cupón 15 de BODEN 2012 · 10 de junio de 2009,http://www.mecon.gov.ar/finanzas/sfinan/documentos/comunicado_de_prensa_boden2012.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v116/binaries/mecon_strip_boden2012_llamado_2009-06-10_wayback.pdf,2026-08-29,2009-06-10,,2009-06-10/2009-06-18,PDF oficial · binario preservado,5e985d7a96ee628e6abd83d1a05e76ca3111fd806c429641792aa41af639f841,"V116 E0 fiscal: 24,883 bytes; 2 páginas. Las dos páginas fueron renderizadas e inspeccionadas visualmente."
e0_mecon_strip_boden2012_result_2009_06_12,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Finanzas Públicas · Secretaría de Finanzas,Resultado y anexo de recompra del cupón 15 de BODEN 2012 · 12 de junio de 2009,http://www.mecon.gov.ar/finanzas/sfinan/documentos/comunicado_de_prensa_resultado_con%20anexo.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v116/binaries/mecon_strip_boden2012_resultado_2009-06-12_wayback.pdf,2026-08-29,2009-06-12,,2009-06-12/2009-06-18,PDF oficial · binario preservado,a6afe3d95aab9726b437e8ac46ad71b0db4c9dfeb80d9892b5452d16379e3b20,"V116 E0 fiscal: 20,729 bytes; 3 páginas. Las tres páginas fueron renderizadas e inspeccionadas visualmente."
e0_bcra_inflation_report_q4_2008_buyback_control,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,Informe de Inflación · Cuarto trimestre de 2008 · control agregado de recompra,https://www.bcra.gob.ar/archivos/Pdfs/publicacionesestadisticas/informe-de-inflacion-trimestre-4-2008.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v116/binaries/bcra_informe_inflacion_4t_2008.pdf,2026-08-29,2008-10,,2008-08/2008-10,PDF oficial · binario preservado,7eadf384bb38d996f246bfe12284e93401791c1f97ab30c5f186af77ab6e9bae,"V116 E0 fiscal: 1,472,963 bytes; 80 páginas. Portada y página 51 del PDF fueron renderizadas e inspeccionadas visualmente."
e0_agn_res_041_2016_deuda_custodian_gap,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,Deuda intrasector público · Resolución AGN 41/2016 · limitaciones de custodios,https://www.agn.gob.ar/sites/default/files/informes/informe_041_2016.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v117/binaries/agn_informe_041_2016_deuda_tenencias_custodios.pdf,2026-08-29,2016,,2009-2013; nota Caja 2014-11-19,PDF oficial · binario preservado,cdb8b68524c247943b19f3dd85e847b96fbcbd2a057a6435971c06e57fbc52e0,"V117 E0 fiscal: 859,656 bytes; 138 páginas. Portada y páginas PDF 19-21, 100-102 y 110 fueron renderizadas e inspeccionadas visualmente."
e0_agn_api_boden_request_2018_record,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,Registro JSON de acceso a información · BODEN 2006/2012/2013 · ingreso 14/08/2018,https://webagnapi.agn.gob.ar/api/node/webform/2074c3d9-a535-497e-a97d-d74340ff49fb?resourceVersion=id%3A18821,/research/ciclo_ajuste/inputs/historical_retrieval/v117/binaries/agn_api_webform_boden_request_2018.json,2026-08-29,2022-10-26,,2018-08-14/2018-09-11,JSON oficial estructurado · binario preservado,076a89c8510b13aa203a111a62b4dd20c9d762904050c8ef72085da8dcd15ced,"V117 E0 fiscal: 2,819 bytes; N/A páginas. JSON parseado; relaciones públicas limitadas a node_type, revision_uid y uid; sin included ni relación de archivo."
e0_argentina_rc_26_216_2008_tsa_sigade,ciclo_ajuste_e0_fiscal,Secretarías de Hacienda y de Finanzas,"Resolución Conjunta 216/2008 y 26/2008 · TSA, COMDOC III, SIGADE y productor DADP",https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-216-2008-144186/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v120/binaries/argentina_rc_26_216_2008_tsa_sigade.html,2026-08-29,2008-09-01,,2008; procedimiento contemporáneo de deuda,HTML oficial · binario preservado,404f570e632c1f8bc6062f6bfb1f87c3e9bce2404499f0f6ebab88783b17a033,"V120 E0 fiscal: 59,249 bytes. HTML oficial parseado; expediente normativo S01:0037199/2008, considerandos y Anexo I verificados."
e0_bcra_b7971_cryl_operational_files_2003,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,Comunicación B 7971 · archivos operativos CRyL CG1-CG7,https://www.bcra.gob.ar/Pdfs/comytexord/B7971.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v120/binaries/bcra_com_b7971_cryl_mensajeria_2003.pdf,2026-08-29,2003-09-02,,desde 2003-09; esquema previo a las operaciones 2008-2009,PDF oficial · binario preservado,fc4f9bf8d88c9aa5a09bad6ffef2b27f68d0f70bde2b2291f600e9446182555c,"V120 E0 fiscal: 155,304 bytes. 5 páginas renderizadas e inspeccionadas visualmente; diseños CG1-CG7 y extracto diario legibles."
e0_bcra_a3191_cryl_dvp_regime_2000,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,Comunicación A 3191 · régimen CRyL y formularios 4359,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A3191.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v120/binaries/bcra_com_a3191_cryl_texto_ordenado_2000.pdf,2026-08-29,2000-12-05,,desde 2000-12; línea de base anterior a 2008,PDF oficial · binario preservado,e03630b480804aea5e75cf357fd55de73c7075264301fffc930921e137a2bb1c,"V120 E0 fiscal: 432,161 bytes. 28 páginas; páginas relevantes 9-20 y 23-27 renderizadas e inspeccionadas visualmente sin defectos."
